,datadate,tic,adjcp,open,high,low,volume,macd,rsi,cci,adx,pct_cp
13,2010-07-19,TSLA,1.4606670141220093,1.4246670007705688,1.4833329916000366,1.3946670293807983,37297500.0,0.008572217994765374,48.69044216337189,59.615294287105044,24.669029648534675,0.061531224212653335
14,2010-07-20,TSLA,1.3533329963684082,1.4566669464111328,1.4566669464111328,1.3366669416427612,27379500.0,0.010548115625019339,42.75219165413403,30.453089963112163,15.347186084037782,-0.07348287920236107
15,2010-07-21,TSLA,1.3480000495910645,1.3773330450057983,1.3933329582214355,1.2999999523162842,18787500.0,0.011591394749878248,42.48586637244869,14.200011935749478,9.798989117411756,-0.0039406020481688175
16,2010-07-22,TSLA,1.399999976158142,1.3666670322418213,1.4166669845581055,1.3580000400543213,14367000.0,0.015461184384786275,45.886194483420326,34.68008880410611,12.656918565369105,0.03857561176118107
17,2010-07-23,TSLA,1.4193329811096191,1.4126670360565186,1.4373329877853394,1.4040000438690186,9804000.0,0.019453956088226976,47.089316039260495,47.383080744452705,15.200603769933352,0.01380928948622584
18,2010-07-26,TSLA,1.3966670036315918,1.4333330392837524,1.4333330392837524,1.3533329963684082,13833000.0,0.020831820936311862,45.852894575070145,33.51046980925894,7.031415169921703,-0.015969457329390924
19,2010-07-27,TSLA,1.3700000047683716,1.3940000534057617,1.4119999408721924,1.3506669998168945,9295500.0,0.01990415249806743,44.432947291846965,24.261202441317092,6.606204327732098,-0.019093312001988383
20,2010-07-28,TSLA,1.3813329935073853,1.3700000047683716,1.3933329582214355,1.3673330545425415,7008000.0,0.019698633190863513,45.17929915177421,25.634525113929314,6.6062043277320885,0.008272254525232503
21,2010-07-29,TSLA,1.3566670417785645,1.3846670389175415,1.3919999599456787,1.3333330154418945,9240000.0,0.017650301185041073,43.853116339301266,14.172353563740959,0.772018666204187,-0.017856629679271374
22,2010-07-30,TSLA,1.329332947731018,1.3466670513153076,1.3626669645309448,1.303333044052124,6403500.0,0.013995452954069787,42.425470014076026,-2.9154169773146217,4.174330248418275,-0.020147975299607768
23,2010-08-02,TSLA,1.3946670293807983,1.3666670322418213,1.3980000019073486,1.3553329706192017,10771500.0,0.015483137628617971,46.7147604727741,28.137343838057344,1.8886725634459998,0.049148019509556384
24,2010-08-03,TSLA,1.463333010673523,1.399999976158142,1.463333010673523,1.3880000114440918,18457500.0,0.021230630090601776,50.707415105004216,61.8792545540823,12.010800068048635,0.049234677414874195
25,2010-08-04,TSLA,1.4173330068588257,1.463333010673523,1.4786670207977295,1.3899999856948853,13695000.0,0.02222599572608397,48.20430396708168,54.44761175935317,14.230888857213117,-0.03143508926483185
26,2010-08-05,TSLA,1.363332986831665,1.4359999895095825,1.4366669654846191,1.3366669416427612,11943000.0,0.01891417727620981,45.47802930274286,21.586044966539824,4.434020025743257,-0.03809974068609223
27,2010-08-06,TSLA,1.305999994277954,1.340000033378601,1.343999981880188,1.301332950592041,11128500.0,0.012011823571197677,42.81824394945649,-19.89686201835908,1.545928379147878,-0.042053550458681865
28,2010-08-09,TSLA,1.3066669702529907,1.3266669511795044,1.3320000171661377,1.2966669797897339,12190500.0,0.0065347719956942996,42.85846243489859,-23.2188924223117,2.33534430283218,0.0005107013613774303
29,2010-08-10,TSLA,1.2686669826507568,1.309999942779541,1.309999942779541,1.254667043685913,19219500.0,-0.0005767397369913496,41.15253204344813,-45.84078952142185,9.330594884909253,-0.029081616408254796
30,2010-08-11,TSLA,1.1933330297470093,1.246000051498413,1.2586669921875,1.190000057220459,11964000.0,-0.011634075989120474,38.04673764973085,-83.46239028206841,18.8921086153867,-0.05938040000563782
31,2010-08-12,TSLA,1.1733330488204956,1.1866669654846191,1.1933330297470093,1.1593329906463623,10365000.0,-0.02161128486123909,37.274153121072686,-102.02784037981307,23.008008020061478,-0.016759764816661193
32,2010-08-13,TSLA,1.2213330268859863,1.2120000123977661,1.2300000190734863,1.1773329973220825,9510000.0,-0.0256055039890295,40.284723240892724,-70.20452765106073,15.515801359280838,0.040909082134644725
33,2010-08-16,TSLA,1.2519999742507935,1.2300000190734863,1.2533329725265503,1.2173329591751099,7287000.0,-0.02614941518104108,42.12074535909801,-43.832728341586154,10.920171389147074,0.02510940643519488
34,2010-08-17,TSLA,1.2766669988632202,1.2640000581741333,1.2933330535888672,1.2519999742507935,6718500.0,-0.024427209575934805,43.56456781039626,-24.019411232711114,3.3830121304562457,0.019702096741006425
35,2010-08-18,TSLA,1.2513329982757568,1.305999994277954,1.305999994277954,1.2400000095367432,9019500.0,-0.02470393440551155,42.43977079134159,-39.50461374469552,1.0584332781491486,-0.019843859526424312
36,2010-08-19,TSLA,1.25266695022583,1.2359999418258667,1.2833329439163208,1.222000002861023,8686500.0,-0.02453549111427944,42.52060823615418,-57.795023390009256,4.326212399125591,0.0010660247527327638
37,2010-08-20,TSLA,1.273332953453064,1.2433329820632935,1.2740000486373901,1.2339999675750732,4440000.0,-0.02255436694817603,43.78585500179916,-57.01589586074911,4.326212399125582,0.016497603950921036
38,2010-08-23,TSLA,1.3420000076293945,1.2726670503616333,1.3593330383300781,1.2666670083999634,16321500.0,-0.015517560099364003,47.73995824545014,-3.407567843809573,11.506550937098627,0.05392702198597554
39,2010-08-24,TSLA,1.2799999713897705,1.2833329439163208,1.3140000104904175,1.2633329629898071,10096500.0,-0.014567898470142282,44.79678373853215,-47.26239581249389,10.804226385595962,-0.04619972867894784
40,2010-08-25,TSLA,1.3266669511795044,1.2773330211639404,1.3320000171661377,1.237333059310913,7549500.0,-0.01008093449006231,47.32536281347426,-34.047801287958016,5.27666576638742,0.0364585787756424
41,2010-08-26,TSLA,1.3166669607162476,1.3259999752044678,1.3513330221176147,1.3066669702529907,6507000.0,-0.00722131099627199,46.849664305499694,-4.54157586616136,8.889411197458418,-0.0075376796372036425
42,2010-08-27,TSLA,1.3133330345153809,1.3166669607162476,1.324666976928711,1.2999999523162842,5694000.0,-0.005156634076708411,46.68781121204087,-15.998355878968125,7.379684055529008,-0.0025320952832696975
43,2010-08-30,TSLA,1.324666976928711,1.3133330345153809,1.3459999561309814,1.307332992553711,10992000.0,-0.002605087835510389,47.327759074946925,3.860200452275499,11.573218494544179,0.008629907354391841
44,2010-08-31,TSLA,1.2986669540405273,1.3106670379638672,1.3193329572677612,1.2886669635772705,3016500.0,-0.0025912576056146275,46.01691344529535,-22.31424284711572,7.040225049739219,-0.01962759194651742
45,2010-09-01,TSLA,1.363332986831665,1.3079999685287476,1.3793330192565918,1.3066669702529907,7423500.0,0.002469256418021759,49.607977431120254,36.687283702812934,18.427788868206402,0.04979416207515186
46,2010-09-02,TSLA,1.4040000438690186,1.3580000400543213,1.4160000085830688,1.3539999723434448,7306500.0,0.00956740254279742,51.698319936497036,88.33065182362797,24.471888761347067,0.029829144772519856
47,2010-09-03,TSLA,1.4033329486846924,1.391332983970642,1.4199999570846558,1.3773330450057983,6519000.0,0.0149649471886526,51.66195399734739,101.4628233550035,25.118889119695925,-0.00047513900532925035
48,2010-09-07,TSLA,1.369333028793335,1.3739999532699585,1.399999976158142,1.3666670322418213,3651000.0,0.01636677129006081,49.81444312596151,75.75893717894411,22.136577382847992,-0.024227978059821575
49,2010-09-08,TSLA,1.3933329582214355,1.3773330450057983,1.3966670036315918,1.3733329772949219,4326000.0,0.01915425376355384,51.09163070065814,86.3420877759549,22.136577382847992,0.017526729380981543
50,2010-09-09,TSLA,1.380666971206665,1.399999976158142,1.4033329486846924,1.3793330192565918,5643000.0,0.020126708554345507,50.391489772698186,85.65832605338414,23.439804812346882,-0.009090423749782306
51,2010-09-10,TSLA,1.3446669578552246,1.3833329677581787,1.3953330516815186,1.3173329830169678,5799000.0,0.01783532514378683,48.439738930238406,41.81164531094139,5.828787209221247,-0.026074364131400518
52,2010-09-13,TSLA,1.3813329935073853,1.3926670551300049,1.3933329582214355,1.3666670322418213,5412000.0,0.01871573085831635,50.46134234825244,72.89474929560892,5.8287872092212565,0.02726774495198714
53,2010-09-14,TSLA,1.4079999923706055,1.369333028793335,1.440000057220459,1.3686670064926147,9820500.0,0.021287895290873493,51.88083256236477,101.3163588658376,16.12142144679442,0.01930526454414827
54,2010-09-15,TSLA,1.4653329849243164,1.3986669778823853,1.4666670560836792,1.3860000371932983,10269000.0,0.02757152669330787,54.76372681223596,142.0033702577287,21.37092888482492,0.04071945515935771
55,2010-09-16,TSLA,1.3960000276565552,1.476667046546936,1.5440000295639038,1.3893330097198486,40267500.0,0.026717025641361802,50.94539298739357,144.72230309213947,34.14700000132723,-0.04731549619170161
56,2010-09-17,TSLA,1.348667025566101,1.401332974433899,1.4213329553604126,1.3200000524520874,17977500.0,0.022010410147771164,48.55451138544116,50.2820986139165,16.071926234015443,-0.033906161284188
57,2010-09-20,TSLA,1.4040000438690186,1.378000020980835,1.4233330488204956,1.343999981880188,14212500.0,0.022439001188726992,51.317442793803394,77.19385073810678,16.41920630825721,0.041027931471588897
58,2010-09-21,TSLA,1.3846670389175415,1.3926670551300049,1.4366669654846191,1.378000020980835,11940000.0,0.02099167064913332,50.34025843679812,81.60749481598006,18.813233063085654,-0.013769946116383935
59,2010-09-22,TSLA,1.324666976928711,1.391332983970642,1.3966670036315918,1.3200000524520874,14443500.0,0.014875889345961513,47.44003099791158,20.198230067830085,4.848902668761509,-0.04333176157333496
60,2010-09-23,TSLA,1.3040000200271606,1.3259999752044678,1.3426669836044312,1.2999999523162842,10021500.0,0.008280508238751816,46.48573218492245,-20.911160216760265,0.49510427199713025,-0.015601624605655506
61,2010-09-24,TSLA,1.340000033378601,1.3300000429153442,1.3459999561309814,1.309999942779541,8683500.0,0.005868477612114065,48.357683374235684,-8.075381414228904,1.225757643015428,0.02760737177802386
62,2010-09-27,TSLA,1.3686670064926147,1.3600000143051147,1.3873330354690552,1.3366669416427612,6279000.0,0.006182110963397269,49.80410714473115,30.472284680462504,9.987665700826952,0.021393262985027306
63,2010-09-28,TSLA,1.4266669750213623,1.4026670455932617,1.4326670169830322,1.3839999437332153,18217500.0,0.010952850233087563,52.58373316294248,98.43676106108224,18.46729086647002,0.042376975738883216
64,2010-09-29,TSLA,1.4653329849243164,1.4126670360565186,1.4686670303344727,1.408666968345642,29539500.0,0.01763054317472479,54.32792320056622,137.95851720167184,24.50452536471881,0.02710233753211755
65,2010-09-30,TSLA,1.3606669902801514,1.4666670560836792,1.476667046546936,1.3459999561309814,32937000.0,0.014359699744364907,49.254385918315066,54.992033312683745,9.426981066183409,-0.07142812979779545
66,2010-10-01,TSLA,1.3733329772949219,1.3793330192565918,1.3833329677581787,1.3539999723434448,8965500.0,0.012638457794177826,49.840787525776264,12.339036983599051,9.42698106618341,0.009308660462294727
67,2010-10-04,TSLA,1.3993330001831055,1.3619999885559082,1.4113329648971558,1.3533329963684082,9654000.0,0.01320964593135665,51.042157731754465,38.23036720558381,14.700932762109197,0.018932060409265317
68,2010-10-05,TSLA,1.4079999923706055,1.409999966621399,1.418666958808899,1.4006669521331787,4980000.0,0.014194691295989381,51.44320365409988,72.70984115009345,16.069305381604128,0.006193659540913998
69,2010-10-06,TSLA,1.3639999628067017,1.4040000438690186,1.4173330068588257,1.3546669483184814,4701000.0,0.011309479998441008,49.32135381932202,11.117239224618917,4.797533913610745,-0.03125002116642228
70,2010-10-07,TSLA,1.3619999885559082,1.3713330030441284,1.3760000467300415,1.3559999465942383,2115000.0,0.008761227732564603,49.225882079196744,-23.573864963977677,4.797533913610742,-0.00146625682208823
71,2010-10-08,TSLA,1.3619999885559082,1.3619999885559082,1.3860000371932983,1.3593330383300781,4017000.0,0.006664929691704069,49.225882079196744,-18.03916632548801,7.04007124667318,0.0
72,2010-10-11,TSLA,1.3493330478668213,1.3626669645309448,1.3799999952316284,1.3380000591278076,2568000.0,0.00393955173440208,48.58840244358324,-55.55064049348986,1.5833754497092412,-0.009300250216974892
73,2010-10-12,TSLA,1.3493330478668213,1.3466670513153076,1.3519999980926514,1.335332989692688,3660000.0,0.0017594552969661947,48.58840244358324,-84.55742104316413,0.8959846029755889,0.0
74,2010-10-13,TSLA,1.369333028793335,1.3760000467300415,1.3899999856948853,1.3573329448699951,4773000.0,0.0016222327048092122,49.689276729443904,-25.12680434606545,10.155445330368797,0.014822123387648434
75,2010-10-14,TSLA,1.3833329677581787,1.399999976158142,1.4019999504089355,1.3600000143051147,4422000.0,0.002610043755194802,50.4574771913639,-1.6706204569283438,12.90245732118292,0.01022391096282882
76,2010-10-15,TSLA,1.369333028793335,1.3926670551300049,1.3933329582214355,1.350000023841858,4270500.0,0.002240153902504316,49.67286247854589,-31.180904543974382,9.908917511081128,-0.01012044048045202
77,2010-10-18,TSLA,1.348667025566101,1.3680000305175781,1.3760000467300415,1.3480000495910645,2442000.0,0.00028004030606632035,48.5207055654835,-65.59005808044485,9.289407640923454,-0.015092021292617885
78,2010-10-19,TSLA,1.3366669416427612,1.3466670513153076,1.3606669902801514,1.3333330154418945,3678000.0,-0.002214046834863259,47.853958128551255,-98.02520590960138,4.66456901253495,-0.008897736576826909
79,2010-10-20,TSLA,1.3766670227050781,1.343999981880188,1.3793330192565918,1.3359999656677246,4687500.0,-0.0009582057079982054,50.21307468595491,-39.21202296754933,9.854209709307836,0.029925241521389756
80,2010-10-21,TSLA,1.3833329677581787,1.3739999532699585,1.3966670036315918,1.363332986831665,6256500.0,0.0005674017409396104,50.59836974999786,8.436677440713288,14.475706064559601,0.004842089585324949
81,2010-10-22,TSLA,1.3813329935073853,1.3786669969558716,1.3953330516815186,1.3700000047683716,2416500.0,0.0015969109532818493,50.4771261866488,9.023500244074176,14.475706064559606,-0.0014457649007199036
82,2010-10-25,TSLA,1.3899999856948853,1.3960000276565552,1.3986669778823853,1.3819999694824219,1777500.0,0.0030755904880794827,51.003452285586405,30.465448138402472,15.428602375158029,0.006274368474681324
83,2010-10-26,TSLA,1.4240000247955322,1.386667013168335,1.4579999446868896,1.3673330545425415,9913500.0,0.006907349933113371,53.02931597332363,101.50361753080315,30.219485174477224,0.02446046003637159
84,2010-10-27,TSLA,1.399999976158142,1.4166669845581055,1.425333023071289,1.3766670227050781,5347500.0,0.007918685591149943,51.47514678365902,65.10318519877697,30.219485174477235,-0.01685396644626902
85,2010-10-28,TSLA,1.4126670360565186,1.4259999990463257,1.4333330392837524,1.397333025932312,3363000.0,0.009629994428625333,52.239402993057695,113.04520005636388,32.05044739716285,0.009047900081496474
86,2010-10-29,TSLA,1.4559999704360962,1.4093329906463623,1.4566669464111328,1.4033329486846924,4209000.0,0.014313767525976795,54.76087677477499,168.0032270718894,37.189004477774134,0.030674556193044822
87,2010-11-01,TSLA,1.4273329973220825,1.4626669883728027,1.5166670083999634,1.420667052268982,6837000.0,0.015535798949916302,52.85134134540945,189.99894235757222,47.998354908197946,-0.019688855560503482
88,2010-11-02,TSLA,1.4166669845581055,1.4453330039978027,1.4586670398712158,1.4033329486846924,4837500.0,0.015466131939877004,52.151391781167106,108.32973283451201,40.529650521223594,-0.007472687021170432
89,2010-11-03,TSLA,1.4513330459594727,1.418666958808899,1.5,1.4106669425964355,5589000.0,0.017998134607194682,54.19118188356353,159.23943893024563,47.30755647654243,0.024470155498245383
90,2010-11-04,TSLA,1.659999966621399,1.5066670179367065,1.6886670589447021,1.476667046546936,28110000.0,0.03640848373121486,63.80047435482402,404.0929272102097,66.13828895779216,0.14377604178645087
91,2010-11-05,TSLA,1.6293330192565918,1.6579999923706055,1.664667010307312,1.581333041191101,15165000.0,0.04797298068429434,61.82863213632735,341.18893422766575,66.13828895779216,-0.01847406504906357
92,2010-11-08,TSLA,1.6653330326080322,1.6333329677581787,1.6666669845581055,1.6019999980926514,7642500.0,0.059356351094728366,63.20946074873489,295.1038385094094,66.28424011535637,0.022094938803772557
93,2010-11-09,TSLA,1.6419999599456787,1.6666669845581055,1.7126669883728027,1.6033329963684082,14346000.0,0.06573828819540029,61.71264365516676,243.51784499259008,69.51484746132866,-0.014011054969474968
94,2010-11-10,TSLA,1.957332968711853,1.6319999694824219,1.9980000257492065,1.6033329963684082,45907500.0,0.09512827478686803,71.23545063254176,336.5798338330961,81.35857185904375,0.1920420319478
95,2010-11-11,TSLA,1.869333028793335,1.9066669940948486,1.940000057220459,1.8220000267028809,29179500.0,0.1100543549511035,66.4631610188774,274.3902782560876,81.35857185904374,-0.04495910574501383
96,2010-11-12,TSLA,1.9893330335617065,1.8833329677581787,2.0333330631256104,1.8713330030441284,40936500.0,0.13006176536262726,69.35888598781453,256.73970851441146,83.72232861192968,0.06419402156812715
97,2010-11-15,TSLA,2.053333044052124,2.01466703414917,2.196000099182129,2.01466703414917,39343500.0,0.14935758169407976,70.75220435919874,252.46957252453194,86.83290903151958,0.032171591890691076
98,2010-11-16,TSLA,1.9780000448226929,2.066667079925537,2.0933330059051514,1.8946670293807983,20214000.0,0.15676635981668352,67.04019104001236,177.69953928740065,62.36548360587807,-0.0366881541441354
99,2010-11-17,TSLA,1.965999960899353,2.0133330821990967,2.049999952316284,1.9073330163955688,11250000.0,0.1598274246678586,66.46556076230907,150.21283443976503,62.365483605878055,-0.006066776365728277
100,2010-11-18,TSLA,1.9926669597625732,2.0446670055389404,2.049333095550537,1.9279999732971191,14341500.0,0.16253062196428103,67.11357279818927,137.78137061221756,62.365483605878055,0.01356408921342056
101,2010-11-19,TSLA,2.065999984741211,2.010667085647583,2.0913329124450684,1.9800000190734863,17257500.0,0.16864400210611508,68.82720076286058,138.69015258677507,64.360836089431,0.03680144573048749
102,2010-11-22,TSLA,2.2266669273376465,2.1046669483184814,2.2300000190734863,2.0999999046325684,22945500.0,0.18432413327711283,72.1198477676243,160.22233662027713,69.97849644336729,0.07776715575172699
103,2010-11-23,TSLA,2.3046669960021973,2.2193329334259033,2.378667116165161,2.1459999084472656,23667000.0,0.20072871737101594,73.52430479770001,164.2017626499096,74.57201093212369,0.03502996685625215
104,2010-11-24,TSLA,2.3646669387817383,2.351332902908325,2.3980000019073486,2.2886669635772705,21375000.0,0.21607859477505298,74.54470504956889,161.09959861653414,75.10158877446543,0.02603410509354287
105,2010-11-26,TSLA,2.3546669483184814,2.373332977294922,2.4000000953674316,2.316667079925537,5259000.0,0.22484476166866108,74.05262512266869,144.8002056680218,75.15880347141818,-0.004228921333170432
106,2010-11-29,TSLA,2.2886669635772705,2.3606669902801514,2.396667003631592,2.2219998836517334,17184000.0,0.22388672374374918,70.85901802762484,120.60260733848196,56.91507663969626,-0.02802943524065815
107,2010-11-30,TSLA,2.355333089828491,2.249332904815674,2.355333089828491,2.2273330688476562,33339000.0,0.22590149859732933,72.11558933310332,112.83015995648068,56.91507663969626,0.029128801748865785
108,2010-12-01,TSLA,2.2899999618530273,2.3913331031799316,2.427999973297119,2.2300000190734863,19488000.0,0.21969489814750576,69.09507076524514,105.43546951782899,60.5217278060989,-0.027738381572273152
109,2010-12-02,TSLA,2.1566669940948486,2.2673330307006836,2.2866671085357666,2.0799999237060547,30105000.0,0.20169429584239573,63.48164627803788,71.94785560635034,35.49418716476555,-0.058224004357750325
110,2010-12-03,TSLA,2.0993330478668213,2.134000062942505,2.1500000953674316,2.058000087738037,17401500.0,0.18071989485501572,61.26748910213347,53.627801592762545,32.26116779898437,-0.026584515080451898
111,2010-12-06,TSLA,2.02066707611084,2.0899999141693115,2.0966670513153076,1.9706670045852661,19116000.0,0.15595315719511071,58.37744998985609,35.008426779580276,20.100548855839374,-0.03747188748155783
112,2010-12-07,TSLA,2.1040000915527344,2.0326669216156006,2.1600000858306885,2.00333309173584,19669500.0,0.14141838445398425,60.42326805730671,44.86901078726891,25.41650350048744,0.04124034900508433
113,2010-12-08,TSLA,2.1579999923706055,2.1653330326080322,2.1659998893737793,2.101332902908325,9900000.0,0.13272618534549885,61.685672895512994,53.72404176997265,25.915657243579528,0.025665350982955415
114,2010-12-09,TSLA,2.136667013168335,2.167332887649536,2.181333065032959,2.109999895095825,6090000.0,0.1227019381015726,60.891893169567325,51.002758543252405,27.24583063611849,-0.009885532566121902
115,2010-12-10,TSLA,2.101332902908325,2.136667013168335,2.194667100906372,2.0753331184387207,6441000.0,0.11063152686648037,59.578273874233574,43.363086039965964,21.953801647692533,-0.016537022400891055
116,2010-12-13,TSLA,2.0366671085357666,2.109333038330078,2.118000030517578,2.0266671180725098,6156000.0,0.09475594811553956,57.24042410959256,22.081606376250562,14.789766399387833,-0.0307737028640529
117,2010-12-14,TSLA,1.9019999504089355,2.0193328857421875,2.0260000228881836,1.8506669998168945,26485500.0,0.07049643090782798,52.77874741687785,-25.093560786462223,6.454282078387156,-0.06612133989027202
118,2010-12-15,TSLA,1.9733330011367798,1.9113329648971558,1.9980000257492065,1.9019999504089355,11143500.0,0.05637614916903555,54.7130340857113,-22.810454191181666,6.454282078387156,0.03750423374748646
119,2010-12-16,TSLA,2.053999900817871,2.0,2.060667037963867,1.976667046546936,11851500.0,0.05110517425508121,56.78392162409602,-3.8107438446315225,1.0002698443700144,0.040878503341616135
120,2010-12-17,TSLA,2.0906670093536377,2.0893330574035645,2.1026670932769775,2.047333002090454,12195000.0,0.0493178606750293,57.69361239486611,11.179117143592674,5.729690155277066,0.017851562953419053
121,2010-12-20,TSLA,2.113332986831665,2.109333038330078,2.1459999084472656,2.0840001106262207,7851000.0,0.049163482935635994,58.255524628180105,21.243821106012117,10.44793262694325,0.010841505307454424
122,2010-12-21,TSLA,2.1506669521331787,2.119999885559082,2.179332971572876,2.114000082015991,11665500.0,0.05146025158441647,59.17936143428878,32.86660381019752,13.987803152676975,0.017665917077026805
123,2010-12-22,TSLA,2.175333023071289,2.1500000953674316,2.190666913986206,2.113332986831665,12499500.0,0.05464079744990702,59.78760194173492,33.349298101500125,15.206079879470028,0.011469033321800381
124,2010-12-23,TSLA,2.00600004196167,2.0840001106262207,2.1653330326080322,1.9946670532226562,23289000.0,0.04300277126311425,54.06639337361359,-37.037921688124925,0.5578710961144178,-0.07784232543417324
125,2010-12-27,TSLA,1.7033330202102661,1.8680000305175781,1.9053330421447754,1.670667052268982,139528500.0,0.0092516019485136,45.93814594873392,-219.21893540701873,28.93778453888428,-0.15088086511475107
126,2010-12-28,TSLA,1.7606669664382935,1.7233330011367798,1.7833329439163208,1.6666669845581055,60844500.0,-0.01272362948207384,47.4852544378562,-214.27575469127248,29.20442912401787,0.033659857202175125
127,2010-12-29,TSLA,1.848667025566101,1.8020000457763672,1.8673330545425415,1.7666670083999634,49788000.0,-0.02277607613171928,49.76773446131224,-144.66323408053304,19.166920036113915,0.04998109285018604
128,2010-12-30,TSLA,1.7666670083999634,1.8466670513153076,1.8600000143051147,1.7586669921875,30616500.0,-0.03693337719596079,47.766476102785,-150.61494380525184,19.80121468208148,-0.04435629349802872
129,2010-12-31,TSLA,1.775333046913147,1.7713329792022705,1.8166669607162476,1.7666670083999634,21268500.0,-0.0469130986888302,47.99510411856045,-144.3837085241195,19.801214682081483,0.004905303869930933
130,2011-01-03,TSLA,1.7746670246124268,1.7893329858779907,1.7999999523162842,1.726667046546936,19245000.0,-0.05425046717021065,47.97840792900272,-141.34341473719164,23.242486047478316,-0.0003751534405773693
131,2011-01-04,TSLA,1.777999997138977,1.7773330211639404,1.7966669797897339,1.7346669435501099,17811000.0,-0.05911500383791046,48.07192456485106,-126.65173368057393,23.242486047478312,0.0018780833138420938
132,2011-01-05,TSLA,1.7886669635772705,1.7653330564498901,1.7933330535888672,1.746000051498413,21700500.0,-0.0614016721838988,48.379153988072446,-112.54234409358747,23.242486047478316,0.005999418703857007
133,2011-01-06,TSLA,1.858667016029358,1.7886669635772705,1.8666670322418213,1.7873330116271973,30918000.0,-0.056909605478478564,50.37241606747713,-80.42998430008804,12.438070642396152,0.03913531913849955
134,2011-01-07,TSLA,1.8826669454574585,1.8666670322418213,1.9053330421447754,1.8600000143051147,33718500.0,-0.05082716615252658,51.042902211618475,-56.64906461642893,7.143921557674211,0.01291244166982164
135,2011-01-10,TSLA,1.8966670036315918,1.878000020980835,1.9119999408721924,1.8700000047683716,20140500.0,-0.0443657101847188,51.438814595926594,-47.440195253953334,6.222081058500845,0.0074362904219000825
136,2011-01-11,TSLA,1.797333002090454,1.906000018119812,1.9140000343322754,1.7946670055389404,25653000.0,-0.04672160930057356,48.55662051261622,-66.91889281653933,15.050338607682335,-0.05237292648152814
137,2011-01-12,TSLA,1.797333002090454,1.8006670475006104,1.8266669511795044,1.7680000066757202,14466000.0,-0.0480349567008731,48.55662051261622,-78.37778593603332,17.97238474747765,0.0
138,2011-01-13,TSLA,1.7480000257492065,1.797333002090454,1.7979999780654907,1.74399995803833,10854000.0,-0.052451835053390905,47.15244188094818,-88.7137398594134,20.599916960731647,-0.027447877651981645
139,2011-01-14,TSLA,1.7166670560836792,1.7433329820632935,1.7719999551773071,1.707332968711853,17880000.0,-0.05781405538808326,46.27323462592412,-97.23103531435852,24.54712988372631,-0.017925039590372838
140,2011-01-18,TSLA,1.7093329429626465,1.698667049407959,1.7093329429626465,1.649999976158142,24325500.0,-0.061941419543903864,46.06525067863835,-109.95289943968675,30.335720075893562,-0.004272297936307123
141,2011-01-19,TSLA,1.6019999980926514,1.6846669912338257,1.6979999542236328,1.5833330154418945,35572500.0,-0.07303125127007815,43.13036120604044,-128.56173392702894,36.40056931726372,-0.0627922987805779
